rules,suppport,confidence,lift
"{A8=(1.1875; Inf],A15=(492; Inf],A9=t} => {class=+}",0.13,1.00,0.00 
"{A15=(492; Inf],A11=(2.5; Inf],A9=t} => {class=+}",0.12,1.00,0.00 
"{A9=t,A8=(1.1875; Inf],A15=(492; Inf],A4=u} => {class=+}",0.12,1.00,0.00 
"{A5=g,A8=(1.1875; Inf],A15=(492; Inf],A9=t} => {class=+}",0.12,1.00,0.00 
"{A9=t,A13=g,A15=(492; Inf],A1=b} => {class=+}",0.12,1.00,0.00 
"{A5=g,A15=(492; Inf],A11=(2.5; Inf],A9=t} => {class=+}",0.11,1.00,0.00 
"{A9=t,A8=(1.1875; Inf],A15=(492; Inf],A10=t} => {class=+}",0.11,1.00,0.00 
"{A8=(1.1875; Inf],A15=(492; Inf],A10=t} => {class=+}",0.11,1.00,0.00 
"{A4=u,A8=(1.1875; Inf],A15=(492; Inf],A10=t} => {class=+}",0.10,1.00,0.00 
"{A9=t,A4=u,A15=(492; Inf],A1=b} => {class=+}",0.10,1.00,0.00 
"{A12=f,A15=(492; Inf],A9=t} => {class=+}",0.10,1.00,0.00 
"{A1=a,A9=f,A4=u} => {class=-}",0.10,1.00,0.00 
"{A9=t,A8=(1.1875; Inf],A15=(492; Inf],A1=b} => {class=+}",0.09,1.00,0.00 
"{A8=(1.1875; Inf],A13=g,A15=(492; Inf],A11=(2.5; Inf]} => {class=+}",0.09,1.00,0.00 
"{A8=(1.1875; Inf],A15=(492; Inf],A11=(2.5; Inf]} => {class=+}",0.09,1.00,0.00 
"{A9=t,A12=f,A15=(492; Inf],A5=g} => {class=+}",0.09,1.00,0.00 
"{A1=a,A5=g,A15=[-Inf;492],A9=f} => {class=-}",0.09,1.00,0.00 
"{A8=(1.1875; Inf],A5=g,A15=(492; Inf],A11=(2.5; Inf]} => {class=+}",0.09,1.00,0.00 
"{A12=f,A8=(1.1875; Inf],A11=(2.5; Inf]} => {class=+}",0.09,1.00,0.00 
"{A12=f,A13=g,A8=(1.1875; Inf],A11=(2.5; Inf]} => {class=+}",0.09,1.00,0.00 
"{A13=g,A1=a,A9=f,A4=u} => {class=-}",0.09,1.00,0.00 
"{A3=(4.2075; Inf],A5=g,A15=(492; Inf],A9=t} => {class=+}",0.08,1.00,0.00 
"{ } => {class=-}", 0,0,0
