rules,suppport,confidence,lift
"{width=(64.3; Inf],wheelBase=(95.5;97.25],peakRpm=[-Inf; Inf],height=(52.45;54.85]} => {XClass=0}",0.10,1.00,0.00 
"{width=(64.3; Inf],stroke=[-Inf; Inf],wheelBase=(95.5;97.25],height=(52.45;54.85]} => {XClass=0}",0.10,1.00,0.00 
"{width=(64.3; Inf],wheelBase=(95.5;97.25],engineLocation=front,height=(52.45;54.85]} => {XClass=0}",0.10,1.00,0.00 
"{cityMpg=[-Inf;30.5],stroke=[-Inf; Inf],wheelBase=(95.5;97.25],height=(52.45;54.85]} => {XClass=0}",0.10,1.00,0.00 
"{cityMpg=[-Inf;30.5],wheelBase=(95.5;97.25],fuelType=gas,height=(52.45;54.85]} => {XClass=0}",0.10,1.00,0.00 
"{cityMpg=[-Inf;30.5],wheelBase=(95.5;97.25],height=(52.45;54.85]} => {XClass=0}",0.10,1.00,0.00 
"{width=(64.3; Inf],aspiration=std,wheelBase=(95.5;97.25],height=(52.45;54.85]} => {XClass=0}",0.10,1.00,0.00 
"{numOfDoors=four,normalizedLosses=(75.5;92],compressionRatio=[-Inf; Inf],wheelBase=(95.5;97.25]} => {XClass=0}",0.09,1.00,0.00 
"{cityMpg=[-Inf;30.5],aspiration=std,wheelBase=(95.5;97.25],height=(52.45;54.85]} => {XClass=0}",0.09,1.00,0.00 
"{engineLocation=front,normalizedLosses=(75.5;92],numOfDoors=four,wheelBase=(95.5;97.25]} => {XClass=0}",0.09,1.00,0.00 
"{numOfCylinders=four,peakRpm=[-Inf; Inf],normalizedLosses=(75.5;92],numOfDoors=four} => {XClass=0}",0.09,1.00,0.00 
"{peakRpm=[-Inf; Inf],normalizedLosses=(75.5;92],numOfDoors=four,wheelBase=(95.5;97.25]} => {XClass=0}",0.09,1.00,0.00 
"{width=(64.3; Inf],wheelBase=(95.5;97.25],numOfDoors=four,height=(52.45;54.85]} => {XClass=0}",0.09,1.00,0.00 
"{cityMpg=[-Inf;30.5],width=(64.3; Inf],wheelBase=(95.5;97.25],height=(52.45;54.85]} => {XClass=0}",0.09,1.00,0.00 
"{aspiration=std,numOfCylinders=four,normalizedLosses=(75.5;92],numOfDoors=four} => {XClass=0}",0.09,1.00,0.00 
"{numOfCylinders=four,fuelType=gas,normalizedLosses=(75.5;92],numOfDoors=four} => {XClass=0}",0.09,1.00,0.00 
"{aspiration=std,normalizedLosses=(75.5;92],numOfDoors=four,wheelBase=(95.5;97.25]} => {XClass=0}",0.09,1.00,0.00 
"{cityMpg=[-Inf;30.5],stroke=[-Inf; Inf],horsepower=[-Inf;87],wheelBase=(95.5;97.25]} => {XClass=0}",0.09,1.00,0.00 
"{width=(64.3; Inf],highwayMpg=(29.5; Inf],wheelBase=(95.5;97.25],height=(52.45;54.85]} => {XClass=0}",0.09,1.00,0.00 
"{engineSize=(105.5; Inf],wheelBase=(95.5;97.25],height=(52.45;54.85]} => {XClass=0}",0.08,1.00,0.00 
"{ } => {XClass=0}", 0,0,0
