rules,suppport,confidence,lift
"{shift.differential=[-Inf; Inf],bereavement.assistance=yes,wage.increase.second.year=(3.46585365853; Inf],standby.pay=[-Inf; Inf]} => {class=good}",0.25,1.00,0.00 
"{bereavement.assistance=yes,wage.increase.second.year=(3.46585365853; Inf],statutory.holidays=[-Inf; Inf]} => {class=good}",0.25,1.00,0.00 
"{bereavement.assistance=yes,wage.increase.second.year=(3.46585365853; Inf],wage.increase.first.year=(2.9; Inf],duration=[-Inf; Inf]} => {class=good}",0.25,1.00,0.00 
"{bereavement.assistance=yes,wage.increase.second.year=(3.46585365853; Inf]} => {class=good}",0.25,1.00,0.00 
"{shift.differential=[-Inf; Inf],bereavement.assistance=yes,wage.increase.second.year=(3.46585365853; Inf],duration=[-Inf; Inf]} => {class=good}",0.25,1.00,0.00 
"{working.hours=[-Inf; Inf],bereavement.assistance=yes,wage.increase.second.year=(3.46585365853; Inf]} => {class=good}",0.25,1.00,0.00 
"{working.hours=[-Inf; Inf],bereavement.assistance=yes,wage.increase.second.year=(3.46585365853; Inf],duration=[-Inf; Inf]} => {class=good}",0.25,1.00,0.00 
"{working.hours=[-Inf; Inf],bereavement.assistance=yes,wage.increase.second.year=(3.46585365853; Inf],statutory.holidays=[-Inf; Inf]} => {class=good}",0.25,1.00,0.00 
"{working.hours=[-Inf; Inf],bereavement.assistance=yes,wage.increase.second.year=(3.46585365853; Inf],wage.increase.first.year=(2.9; Inf]} => {class=good}",0.25,1.00,0.00 
"{shift.differential=[-Inf; Inf],bereavement.assistance=yes,wage.increase.second.year=(3.46585365853; Inf],wage.increase.third.year=[-Inf; Inf]} => {class=good}",0.25,1.00,0.00 
"{working.hours=[-Inf; Inf],shift.differential=[-Inf; Inf],bereavement.assistance=yes,wage.increase.second.year=(3.46585365853; Inf]} => {class=good}",0.25,1.00,0.00 
"{bereavement.assistance=yes,wage.increase.second.year=(3.46585365853; Inf],wage.increase.first.year=(2.9; Inf],statutory.holidays=[-Inf; Inf]} => {class=good}",0.25,1.00,0.00 
"{shift.differential=[-Inf; Inf],longterm.disability.assistance=yes,wage.increase.second.year=(3.46585365853; Inf],wage.increase.first.year=(2.9; Inf]} => {class=good}",0.24,1.00,0.00 
"{standby.pay=[-Inf; Inf],longterm.disability.assistance=yes,wage.increase.second.year=(3.46585365853; Inf],wage.increase.first.year=(2.9; Inf]} => {class=good}",0.24,1.00,0.00 
"{vacation=generous,shift.differential=[-Inf; Inf],wage.increase.first.year=(2.9; Inf]} => {class=good}",0.22,1.00,0.00 
"{vacation=generous,wage.increase.first.year=(2.9; Inf],wage.increase.third.year=[-Inf; Inf]} => {class=good}",0.22,1.00,0.00 
"{vacation=generous,wage.increase.first.year=(2.9; Inf],statutory.holidays=[-Inf; Inf]} => {class=good}",0.22,1.00,0.00 
"{ } => {class=good}", 0,0,0
