rules,suppport,confidence,lift
"{a21=(0.07206;0.99888],a18=(-0.805795;0.99361],a25=(0.08722;0.998475],a27=(0.52812;0.999945]} => {class=g}",0.29,1.00,0.00 
"{a33=(0.0002;0.994855],a18=(-0.805795;0.99361],a31=(0.132415;0.99556],a27=(0.52812;0.999945]} => {class=g}",0.28,1.00,0.00 
"{a20=(-0.94476;0.975495],a33=(0.0002;0.994855],a31=(0.132415;0.99556],a27=(0.52812;0.999945]} => {class=g}",0.28,1.00,0.00 
"{a32=(-0.96064;0.87076],a33=(0.0002;0.994855],a31=(0.132415;0.99556],a27=(0.52812;0.999945]} => {class=g}",0.28,1.00,0.00 
"{a30=(-0.91428;0.930305],a31=(0.132415;0.99556],a33=(0.0002;0.994855],a27=(0.52812;0.999945]} => {class=g}",0.28,1.00,0.00 
"{a24=(-0.987455;0.89747],a21=(0.07206;0.99888],a31=(0.132415;0.99556],a27=(0.52812;0.999945]} => {class=g}",0.27,1.00,0.00 
"{a29=(0.06779;0.997],a33=(0.0002;0.994855],a25=(0.08722;0.998475],a27=(0.52812;0.999945]} => {class=g}",0.27,1.00,0.00 
"{a20=(-0.94476;0.975495],a21=(0.07206;0.99888],a31=(0.132415;0.99556],a27=(0.52812;0.999945]} => {class=g}",0.27,1.00,0.00 
"{a31=(0.132415;0.99556],a21=(0.07206;0.99888],a28=(-0.936175;0.86022],a27=(0.52812;0.999945]} => {class=g}",0.27,1.00,0.00 
"{a30=(-0.91428;0.930305],a21=(0.07206;0.99888],a31=(0.132415;0.99556],a27=(0.52812;0.999945]} => {class=g}",0.27,1.00,0.00 
"{a32=(-0.96064;0.87076],a21=(0.07206;0.99888],a31=(0.132415;0.99556],a27=(0.52812;0.999945]} => {class=g}",0.27,1.00,0.00 
"{a21=(0.07206;0.99888],a10=(-0.755855;0.591395],a25=(0.08722;0.998475],a27=(0.52812;0.999945]} => {class=g}",0.27,1.00,0.00 
"{a21=(0.07206;0.99888],a02=0,a25=(0.08722;0.998475],a27=(0.52812;0.999945]} => {class=g}",0.29,1.00,0.00 
"{a21=(0.07206;0.99888],a02=0,a31=(0.132415;0.99556],a27=(0.52812;0.999945]} => {class=g}",0.27,1.00,0.00 
"{ } => {class=g}", 0,0,0
