rules,suppport,confidence,lift
"{ALBUMIN=(3.86102362204; Inf],SPIDERS=no,AGE=[-Inf; Inf],VARICES=no} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],SPIDERS=no,SGOT=[-Inf; Inf],VARICES=no} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],ASCITES=no,SPIDERS=no,SGOT=[-Inf; Inf]} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],SPIDERS=no} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],SPIDERS=no,SGOT=[-Inf; Inf]} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],SPIDERS=no,ALK_PHOSPHATE=[-Inf; Inf],SGOT=[-Inf; Inf]} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],SPIDERS=no,BILIRUBIN=[-Inf;1.35],ALK_PHOSPHATE=[-Inf; Inf]} => {Class=LIVE}",0.40,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],SPIDERS=no,BILIRUBIN=[-Inf;1.35],AGE=[-Inf; Inf]} => {Class=LIVE}",0.40,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],PROTIME=(44.5; Inf],SPIDERS=no} => {Class=LIVE}",0.39,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],PROTIME=(44.5; Inf],SPIDERS=no,VARICES=no} => {Class=LIVE}",0.39,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],PROTIME=(44.5; Inf],SPIDERS=no,BILIRUBIN=[-Inf;1.35]} => {Class=LIVE}",0.39,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],ASCITES=no,SPIDERS=no,SPLEEN_PALPABLE=no} => {Class=LIVE}",0.38,1.00,0.00 
"{ASCITES=no,SPIDERS=no,SPLEEN_PALPABLE=no,LIVER_FIRM=no} => {Class=LIVE}",0.38,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],SEX=female,SPIDERS=no,SGOT=[-Inf; Inf]} => {Class=LIVE}",0.37,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],SEX=female,SPIDERS=no,ALK_PHOSPHATE=[-Inf; Inf]} => {Class=LIVE}",0.37,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],SEX=female,SPIDERS=no,AGE=[-Inf; Inf]} => {Class=LIVE}",0.37,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],PROTIME=(44.5; Inf],SPIDERS=no,SPLEEN_PALPABLE=no} => {Class=LIVE}",0.36,1.00,0.00 
"{PROTIME=(44.5; Inf],SPIDERS=no,HISTOLOGY=no,LIVER_BIG=yes} => {Class=LIVE}",0.36,1.00,0.00 
"{ALBUMIN=(3.86102362204; Inf],SPIDERS=no,BILIRUBIN=[-Inf;1.35],ANOREXIA=no} => {Class=LIVE}",0.36,1.00,0.00 
"{ } => {Class=LIVE}", 0,0,0
