rules,suppport,confidence,lift
"{srv_count=(330.5; Inf],duration=[-Inf;0.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],dst_host_srv_rerror_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],diff_srv_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],dst_host_srv_serror_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],protocol_type=b'icmp'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],num_access_files=[-Inf; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],num_root=[-Inf;0.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],dst_host_srv_diff_host_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],duration=[-Inf;0.5],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],protocol_type=b'icmp',service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{num_shells=0,srv_count=(330.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{is_host_login=0,srv_count=(330.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],num_file_creations=0} => {labels=smurf.}",0.57,1.00,0.00 
"{root_shell=0,srv_count=(330.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
