rules,suppport,confidence,lift
"{Feature.1=[-Inf;-0.1235]} => {Class=hid}",0.05,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.2=[-Inf;0.4385]} => {Class=hid}",0.04,1.00,0.00 
"{Feature.7=(-0.69;0.0765],Feature.2=[-Inf;0.4385],Feature.0=(-2.1755;-1.4625],Feature.9=[-Inf; Inf]} => {Class=hAd}",0.03,1.00,0.00 
"{Feature.7=(-0.69;0.0765],Feature.6=(-0.6605;0.4665],Feature.0=(-2.1755;-1.4625]} => {Class=hAd}",0.03,1.00,0.00 
"{Feature.4=[-Inf;-1.104],Feature.0=(-4.5165;-3.7685],Feature.1=(3.0665; Inf],Feature.9=[-Inf; Inf]} => {Class=hod}",0.03,1.00,0.00 
"{Feature.4=[-Inf;-1.104],Feature.0=(-4.5165;-3.7685],Feature.1=(3.0665; Inf]} => {Class=hod}",0.03,1.00,0.00 
"{Feature.4=[-Inf;-1.104],Feature.0=(-4.5165;-3.7685],Feature.1=(3.0665; Inf],Feature.7=(0.0765; Inf]} => {Class=hod}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.8=[-Inf;0.2025],Feature.5=(1.451; Inf]} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.5=(1.451; Inf]} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Sex=Male} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.7=(0.0765; Inf]} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.2=[-Inf;0.4385],Sex=Male} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.8=[-Inf;0.2025],Sex=Male,Feature.7=(0.0765; Inf]} => {Class=hid}",0.03,1.00,0.00 
"{ } => {Class=hAd}", 0,0,0
