rules,suppport,confidence,lift
"{mass=[-Inf;26.35],plas=[-Inf;99.5],skin=[-Inf; Inf]} => {class=tested_negative}",0.09,1.00,0.00 
"{mass=[-Inf;26.35],plas=[-Inf;99.5],pres=[-Inf; Inf]} => {class=tested_negative}",0.09,1.00,0.00 
"{mass=[-Inf;26.35],pedi=[-Inf;0.5015],plas=[-Inf;99.5],skin=[-Inf; Inf]} => {class=tested_negative}",0.07,1.00,0.00 
"{mass=[-Inf;26.35],plas=[-Inf;99.5],age=[-Inf;28.5],preg=[-Inf;6.5]} => {class=tested_negative}",0.07,1.00,0.00 
"{mass=[-Inf;26.35],plas=[-Inf;99.5],preg=[-Inf;6.5],insu=[-Inf;15]} => {class=tested_negative}",0.04,1.00,0.00 
"{mass=[-Inf;26.35],plas=[-Inf;99.5],age=[-Inf;28.5],insu=[-Inf;15]} => {class=tested_negative}",0.03,1.00,0.00 
"{mass=[-Inf;26.35],skin=[-Inf; Inf],pres=[-Inf; Inf],insu=(87.5;143]} => {class=tested_negative}",0.03,1.00,0.00 
"{mass=[-Inf;26.35],plas=[-Inf;99.5],insu=(15;87.5]} => {class=tested_negative}",0.03,1.00,0.00 
"{mass=[-Inf;26.35],plas=[-Inf;99.5],insu=(15;87.5],pres=[-Inf; Inf]} => {class=tested_negative}",0.03,1.00,0.00 
"{mass=[-Inf;26.35],insu=(87.5;143]} => {class=tested_negative}",0.03,1.00,0.00 
"{mass=[-Inf;26.35],plas=[-Inf;99.5],insu=(15;87.5],preg=[-Inf;6.5]} => {class=tested_negative}",0.03,1.00,0.00 
"{mass=[-Inf;26.35],pedi=[-Inf;0.5015],insu=(15;87.5],age=[-Inf;28.5]} => {class=tested_negative}",0.03,1.00,0.00 
"{mass=[-Inf;26.35],plas=(99.5;127.5],age=[-Inf;28.5],insu=[-Inf;15]} => {class=tested_negative}",0.03,1.00,0.00 
"{pedi=[-Inf;0.5015],insu=(15;87.5],pres=[-Inf; Inf],plas=(99.5;127.5]} => {class=tested_negative}",0.03,1.00,0.00 
"{plas=[-Inf;99.5],insu=(15;87.5],age=(28.5; Inf]} => {class=tested_negative}",0.02,1.00,0.00 
"{ } => {class=tested_negative}", 0,0,0
