rules,suppport,confidence,lift
"{word_freq_font=[-Inf;0.115],word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf]} => {class=0}",0.13,1.00,0.00 
"{word_freq_000=[-Inf;0.125],word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf]} => {class=0}",0.13,1.00,0.00 
"{word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf],word_freq_credit=[-Inf;0.075]} => {class=0}",0.13,1.00,0.00 
"{word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf],word_freq_money=[-Inf;0.01]} => {class=0}",0.13,1.00,0.00 
"{word_freq_order=[-Inf;0.045],word_freq_remove=[-Inf;0.01],word_freq_george=(0.44; Inf]} => {class=0}",0.13,1.00,0.00 
"{word_freq_report=[-Inf;0.045],word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf]} => {class=0}",0.13,1.00,0.00 
"{word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf],word_freq_internet=[-Inf;0.035]} => {class=0}",0.13,1.00,0.00 
"{word_freq_business=[-Inf;0.065],word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf]} => {class=0}",0.13,1.00,0.00 
"{word_freq_conference=[-Inf;0.01],word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf]} => {class=0}",0.13,1.00,0.00 
"{word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf],word_freq_free=[-Inf;0.075]} => {class=0}",0.13,1.00,0.00 
"{word_freq_meeting=[-Inf;0.385],word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf]} => {class=0}",0.12,1.00,0.00 
"{word_freq_000=[-Inf;0.125],word_freq_george=(0.44; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.11,1.00,0.00 
"{word_freq_3d=[-Inf;0.155],word_freq_george=(0.44; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.11,1.00,0.00 
"{word_freq_font=[-Inf;0.115],word_freq_george=(0.44; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.11,1.00,0.00 
"{word_freq_george=(0.44; Inf],X.char_freq_..21.=[-Inf;0.005],word_freq_money=[-Inf;0.01]} => {class=0}",0.11,1.00,0.00 
"{word_freq_remove=[-Inf;0.01],word_freq_george=(0.44; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.11,1.00,0.00 
"{word_freq_report=[-Inf;0.045],word_freq_george=(0.44; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.11,1.00,0.00 
"{word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf],word_freq_pm=[-Inf;0.12]} => {class=0}",0.11,1.00,0.00 
"{word_freq_george=(0.44; Inf],X.char_freq_..21.=[-Inf;0.005],word_freq_internet=[-Inf;0.035]} => {class=0}",0.11,1.00,0.00 
"{word_freq_george=(0.44; Inf],X.char_freq_..21.=[-Inf;0.005],word_freq_edu=[-Inf;0.125]} => {class=0}",0.11,1.00,0.00 
"{ } => {class=0}", 0,0,0
