rules,suppport,confidence,lift
"{attribute_17=[-Inf; Inf],attribute_12=[-Inf;0.22505],attribute_21=[-Inf;0.6496],attribute_45=[-Inf;0.38545]} => {Class=Rock}",0.24,1.00,0.00 
"{attribute_12=[-Inf;0.22505],attribute_41=[-Inf; Inf],attribute_21=[-Inf;0.6496],attribute_45=[-Inf;0.38545]} => {Class=Rock}",0.24,1.00,0.00 
"{attribute_12=[-Inf;0.22505],attribute_45=[-Inf;0.38545],attribute_1=[-Inf; Inf],attribute_21=[-Inf;0.6496]} => {Class=Rock}",0.24,1.00,0.00 
"{attribute_12=[-Inf;0.22505],attribute_27=[-Inf; Inf],attribute_21=[-Inf;0.6496],attribute_45=[-Inf;0.38545]} => {Class=Rock}",0.24,1.00,0.00 
"{attribute_12=[-Inf;0.22505],attribute_32=[-Inf; Inf],attribute_21=[-Inf;0.6496],attribute_45=[-Inf;0.38545]} => {Class=Rock}",0.24,1.00,0.00 
"{attribute_12=[-Inf;0.22505],attribute_40=[-Inf; Inf],attribute_21=[-Inf;0.6496],attribute_45=[-Inf;0.38545]} => {Class=Rock}",0.24,1.00,0.00 
"{attribute_12=[-Inf;0.22505],attribute_34=[-Inf; Inf],attribute_21=[-Inf;0.6496],attribute_45=[-Inf;0.38545]} => {Class=Rock}",0.24,1.00,0.00 
"{attribute_12=[-Inf;0.22505],attribute_50=[-Inf; Inf],attribute_21=[-Inf;0.6496],attribute_45=[-Inf;0.38545]} => {Class=Rock}",0.24,1.00,0.00 
"{attribute_12=[-Inf;0.22505],attribute_53=[-Inf; Inf],attribute_21=[-Inf;0.6496],attribute_45=[-Inf;0.38545]} => {Class=Rock}",0.24,1.00,0.00 
"{attribute_12=[-Inf;0.22505],attribute_60=[-Inf; Inf],attribute_21=[-Inf;0.6496],attribute_45=[-Inf;0.38545]} => {Class=Rock}",0.24,1.00,0.00 
"{attribute_12=[-Inf;0.22505],attribute_45=[-Inf;0.38545],attribute_21=[-Inf;0.6496],attribute_29=[-Inf; Inf]} => {Class=Rock}",0.24,1.00,0.00 
"{attribute_12=[-Inf;0.22505],attribute_20=[-Inf;0.57805],attribute_21=[-Inf;0.6496],attribute_45=[-Inf;0.38545]} => {Class=Rock}",0.23,1.00,0.00 
"{attribute_4=[-Inf;0.052],attribute_12=[-Inf;0.22505],attribute_60=[-Inf; Inf],attribute_20=[-Inf;0.57805]} => {Class=Rock}",0.23,1.00,0.00 
"{attribute_4=[-Inf;0.052],attribute_12=[-Inf;0.22505],attribute_59=[-Inf; Inf],attribute_20=[-Inf;0.57805]} => {Class=Rock}",0.23,1.00,0.00 
"{attribute_4=[-Inf;0.052],attribute_20=[-Inf;0.57805],attribute_54=[-Inf;0.0225],attribute_11=[-Inf;0.19795]} => {Class=Rock}",0.23,1.00,0.00 
"{ } => {Class=Mine}", 0,0,0
