rules,suppport,confidence,lift
"{Feature.1=[-Inf;-0.1235]} => {Class=hid}",0.05,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.2=[-Inf;0.4725]} => {Class=hid}",0.04,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.9=(-0.976; Inf],Feature.8=[-Inf;0.122]} => {Class=hid}",0.04,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.9=(-0.976; Inf],Feature.2=[-Inf;0.4725]} => {Class=hid}",0.04,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.2=[-Inf;0.4725],Sex=Male,Feature.7=(0.0765; Inf]} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.8=[-Inf;0.122],Sex=Male} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Sex=Male,Feature.7=(0.0765; Inf]} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.3=(0.829; Inf],Feature.9=(-0.976; Inf],Feature.2=[-Inf;0.4725]} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.7=(0.0765; Inf]} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.2=[-Inf;0.4725],Sex=Male} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.8=[-Inf;0.122],Feature.7=(0.0765; Inf]} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.8=[-Inf;0.122],Sex=Male,Feature.7=(0.0765; Inf]} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.8=[-Inf;0.122],Feature.2=[-Inf;0.4725],Feature.7=(0.0765; Inf]} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=(1.1855;2.1435],Feature.0=(-2.3195;-1.557],Feature.4=(-0.396;0.5035],Feature.6=(-0.6575;0.4795]} => {Class=hAd}",0.03,1.00,0.00 
"{Feature.1=(1.1855;2.1435],Feature.0=(-2.3195;-1.557],Feature.4=(-0.396;0.5035]} => {Class=hAd}",0.03,1.00,0.00 
"{Feature.1=(1.1855;2.1435],Feature.0=(-2.3195;-1.557],Feature.4=(-0.396;0.5035],Sex=Male} => {Class=hAd}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.2=[-Inf;0.4725],Feature.4=(-0.396;0.5035]} => {Class=hid}",0.03,1.00,0.00 
"{Feature.2=[-Inf;0.4725],Feature.0=[-Inf;-4.6685]} => {Class=hud}",0.02,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.8=[-Inf;0.122],Feature.4=(-0.396;0.5035]} => {Class=hid}",0.02,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.8=[-Inf;0.122],Feature.4=(-0.396;0.5035],Sex=Male} => {Class=hid}",0.02,1.00,0.00 
"{Feature.4=[-Inf;-1.104],Feature.6=(-0.6575;0.4795],Feature.2=[-Inf;0.4725],Feature.0=(-4.2625;-3.7375]} => {Class=hod}",0.02,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.8=[-Inf;0.122],Feature.4=(-0.396;0.5035],Feature.7=(0.0765; Inf]} => {Class=hid}",0.02,1.00,0.00 
"{ } => {Class=hAd}", 0,0,0
