rules,suppport,confidence,lift
"{other_payment_plans=none,credit_history=critical/other existing credit,checking_status=no checking,purpose=radio/tv} => {class=good}",0.05,1.00,0.00 
"{other_payment_plans=none,purpose=used car,checking_status=no checking,age=[-Inf; Inf]} => {class=good}",0.04,1.00,0.00 
"{purpose=used car,other_payment_plans=none,installment_commitment=[-Inf; Inf],checking_status=no checking} => {class=good}",0.04,1.00,0.00 
"{credit_history=critical/other existing credit,job=skilled,checking_status=no checking,purpose=radio/tv} => {class=good}",0.04,1.00,0.00 
"{employment=>=7,credit_history=critical/other existing credit,job=skilled,checking_status=no checking} => {class=good}",0.04,1.00,0.00 
"{purpose=radio/tv,checking_status=no checking,age=[-Inf; Inf],employment=1<=X<4} => {class=good}",0.04,1.00,0.00 
"{purpose=radio/tv,credit_amount=[-Inf;3913.5],checking_status=no checking,employment=1<=X<4} => {class=good}",0.04,1.00,0.00 
"{purpose=radio/tv,other_parties=none,checking_status=no checking,employment=1<=X<4} => {class=good}",0.04,1.00,0.00 
"{property_magnitude=real estate,purpose=radio/tv,checking_status=no checking,other_parties=none} => {class=good}",0.04,1.00,0.00 
"{purpose=radio/tv,foreign_worker=yes,checking_status=no checking,employment=1<=X<4} => {class=good}",0.04,1.00,0.00 
"{purpose=radio/tv,other_payment_plans=none,checking_status=no checking,employment=1<=X<4} => {class=good}",0.04,1.00,0.00 
"{purpose=radio/tv,credit_history=critical/other existing credit,checking_status=no checking,personal_status=male single} => {class=good}",0.04,1.00,0.00 
"{purpose=used car,personal_status=male single,checking_status=no checking,age=[-Inf; Inf]} => {class=good}",0.04,1.00,0.00 
"{housing=own,property_magnitude=real estate,checking_status=no checking,purpose=radio/tv} => {class=good}",0.04,1.00,0.00 
"{purpose=used car,installment_commitment=[-Inf; Inf],checking_status=no checking,personal_status=male single} => {class=good}",0.04,1.00,0.00 
"{purpose=used car,personal_status=male single,existing_credits=[-Inf; Inf],checking_status=no checking} => {class=good}",0.04,1.00,0.00 
"{employment=4<=X<7,own_telephone=yes,residence_since=[-Inf; Inf],checking_status=no checking} => {class=good}",0.03,1.00,0.00 
"{employment=4<=X<7,installment_commitment=[-Inf; Inf],own_telephone=yes,checking_status=no checking} => {class=good}",0.03,1.00,0.00 
"{ } => {class=good}", 0,0,0
