rules,suppport,confidence,lift
"{Feature.1=[-Inf;-0.1235]} => {Class=hid}",0.05,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.9=[-Inf; Inf]} => {Class=hid}",0.05,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.8=[-Inf;0.122],Feature.2=[-Inf;0.4725]} => {Class=hid}",0.04,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.5=(1.451; Inf],Feature.9=[-Inf; Inf]} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.7=(0.1185; Inf]} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.7=(0.1185; Inf],Feature.9=[-Inf; Inf]} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.7=(0.1185; Inf],Feature.2=[-Inf;0.4725]} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.8=[-Inf;0.122],Sex=Male} => {Class=hid}",0.03,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.8=[-Inf;0.122],Feature.2=[-Inf;0.4725],Sex=Male} => {Class=hid}",0.03,1.00,0.00 
"{Feature.3=(0.829;1.4965],Feature.1=[-Inf;-0.1235],Feature.8=[-Inf;0.122],Feature.9=[-Inf; Inf]} => {Class=hid}",0.02,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.2=[-Inf;0.4725],Feature.5=(1.451; Inf]} => {Class=hid}",0.02,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.2=[-Inf;0.4725],Feature.5=(1.451; Inf],Feature.9=[-Inf; Inf]} => {Class=hid}",0.02,1.00,0.00 
"{Feature.5=[-Inf;1.451],Feature.2=[-Inf;0.4725],Feature.0=[-Inf;-4.6685]} => {Class=hud}",0.02,1.00,0.00 
"{Feature.3=(0.829;1.4965],Feature.1=[-Inf;-0.1235],Feature.8=[-Inf;0.122]} => {Class=hid}",0.02,1.00,0.00 
"{Feature.1=[-Inf;-0.1235],Feature.6=(-0.6605;0.489]} => {Class=hid}",0.02,1.00,0.00 
"{ } => {Class=hAd}", 0,0,0
