rules,suppport,confidence,lift
"{attribute_10=(0.16315; Inf],attribute_51=(0.01285; Inf],attribute_47=(0.06235; Inf],attribute_12=(0.22505; Inf]} => {Class=Mine}",0.24,1.00,0.00 
"{attribute_36=[-Inf;0.5047],attribute_51=(0.01285; Inf],attribute_47=(0.06235; Inf],attribute_11=(0.19825; Inf]} => {Class=Mine}",0.24,1.00,0.00 
"{attribute_36=[-Inf;0.5047],attribute_51=(0.01285; Inf],attribute_48=(0.07585; Inf],attribute_39=[-Inf; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_36=[-Inf;0.5047],attribute_51=(0.01285; Inf],attribute_48=(0.07585; Inf],attribute_3=[-Inf; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_17=[-Inf; Inf],attribute_48=(0.07585; Inf],attribute_36=[-Inf;0.5047],attribute_51=(0.01285; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_36=[-Inf;0.5047],attribute_48=(0.07585; Inf],attribute_26=[-Inf; Inf],attribute_51=(0.01285; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_36=[-Inf;0.5047],attribute_51=(0.01285; Inf],attribute_48=(0.07585; Inf],attribute_38=[-Inf; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_36=[-Inf;0.5047],attribute_51=(0.01285; Inf],attribute_48=(0.07585; Inf],attribute_56=[-Inf; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_36=[-Inf;0.5047],attribute_51=(0.01285; Inf],attribute_48=(0.07585; Inf],attribute_58=[-Inf; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_36=[-Inf;0.5047],attribute_51=(0.01285; Inf],attribute_48=(0.07585; Inf],attribute_29=[-Inf; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_36=[-Inf;0.5047],attribute_51=(0.01285; Inf],attribute_48=(0.07585; Inf],attribute_42=[-Inf; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_36=[-Inf;0.5047],attribute_51=(0.01285; Inf],attribute_48=(0.07585; Inf],attribute_5=[-Inf; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_36=[-Inf;0.5047],attribute_25=[-Inf; Inf],attribute_48=(0.07585; Inf],attribute_51=(0.01285; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_36=[-Inf;0.5047],attribute_51=(0.01285; Inf],attribute_48=(0.07585; Inf],attribute_50=[-Inf; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_36=[-Inf;0.5047],attribute_51=(0.01285; Inf],attribute_48=(0.07585; Inf],attribute_34=[-Inf; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_48=(0.07585; Inf],attribute_51=(0.01285; Inf],attribute_59=[-Inf; Inf],attribute_12=(0.22505; Inf]} => {Class=Mine}",0.22,1.00,0.00 
"{ } => {Class=Mine}", 0,0,0
