rules,suppport,confidence,lift
"{wrong_fragment=[-Inf;0.5],rerror_rate=[-Inf;0.745],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i',num_file_creations=[-Inf; Inf]} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],num_root=[-Inf; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],diff_srv_rate=[-Inf;0.035],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],dst_host_srv_diff_host_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],num_compromised=[-Inf;0.5],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],srv_diff_host_rate=[-Inf;0.005],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],dst_host_serror_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_rerror_rate=[-Inf;0.005],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],srv_serror_rate=[-Inf;0.01],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_rerror_rate=[-Inf;0.005],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{same_srv_rate=(0.995; Inf],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],dst_host_srv_diff_host_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],srv_serror_rate=[-Inf;0.01],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],dst_host_diff_srv_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{diff_srv_rate=[-Inf;0.035],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{protocol_type=b'icmp',dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],logged_in=0,dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],num_shells=0,dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],root_shell=0,dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i',land=0} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],is_host_login=0,dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{num_outbound_cmds=0,wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
