rules,suppport,confidence,lift
"{other_payment_plans=none,credit_history=critical/other existing credit,checking_status=no checking,purpose=radio/tv} => {class=good}",0.05,1.00,0.00 
"{other_payment_plans=none,purpose=used car,checking_status=no checking,age=[-Inf; Inf]} => {class=good}",0.05,1.00,0.00 
"{other_payment_plans=none,purpose=used car,residence_since=[-Inf; Inf],checking_status=no checking} => {class=good}",0.05,1.00,0.00 
"{employment=>=7,credit_history=critical/other existing credit,job=skilled,checking_status=no checking} => {class=good}",0.04,1.00,0.00 
"{purpose=used car,installment_commitment=[-Inf; Inf],checking_status=no checking,personal_status=male single} => {class=good}",0.04,1.00,0.00 
"{credit_history=critical/other existing credit,property_magnitude=car,job=skilled,checking_status=no checking} => {class=good}",0.04,1.00,0.00 
"{purpose=used car,installment_commitment=[-Inf; Inf],checking_status=no checking,duration=[-Inf;26.5]} => {class=good}",0.04,1.00,0.00 
"{purpose=used car,existing_credits=[-Inf; Inf],checking_status=no checking,duration=[-Inf;26.5]} => {class=good}",0.04,1.00,0.00 
"{purpose=used car,checking_status=no checking,duration=[-Inf;26.5]} => {class=good}",0.04,1.00,0.00 
"{purpose=used car,checking_status=no checking,age=[-Inf; Inf],duration=[-Inf;26.5]} => {class=good}",0.04,1.00,0.00 
"{credit_amount=[-Inf;10918],purpose=used car,personal_status=male single,checking_status=no checking} => {class=good}",0.04,1.00,0.00 
"{housing=own,purpose=used car,existing_credits=[-Inf; Inf],duration=[-Inf;26.5]} => {class=good}",0.04,1.00,0.00 
"{housing=own,property_magnitude=real estate,checking_status=no checking,purpose=radio/tv} => {class=good}",0.04,1.00,0.00 
"{property_magnitude=real estate,purpose=radio/tv,checking_status=no checking,other_parties=none} => {class=good}",0.04,1.00,0.00 
"{employment=>=7,num_dependents=1,own_telephone=none,checking_status=no checking} => {class=good}",0.04,1.00,0.00 
"{ } => {class=good}", 0,0,0
