rules,suppport,confidence,lift
"{ASCITES=no,MALAISE=no,SPIDERS=no,ANOREXIA=no} => {Class=LIVE}",0.46,1.00,0.00 
"{ASCITES=no,MALAISE=no,SPIDERS=no,AGE=[-Inf; Inf]} => {Class=LIVE}",0.46,1.00,0.00 
"{ASCITES=no,MALAISE=no,SPIDERS=no,ALK_PHOSPHATE=[-Inf; Inf]} => {Class=LIVE}",0.46,1.00,0.00 
"{ASCITES=no,MALAISE=no,SPIDERS=no,SGOT=[-Inf; Inf]} => {Class=LIVE}",0.46,1.00,0.00 
"{ASCITES=no,MALAISE=no,PROTIME=(44; Inf],SPIDERS=no} => {Class=LIVE}",0.44,1.00,0.00 
"{MALAISE=no,PROTIME=(44; Inf],SPIDERS=no,SGOT=[-Inf; Inf]} => {Class=LIVE}",0.44,1.00,0.00 
"{MALAISE=no,PROTIME=(44; Inf],SPIDERS=no,ALK_PHOSPHATE=[-Inf; Inf]} => {Class=LIVE}",0.44,1.00,0.00 
"{ASCITES=no,MALAISE=no,SPIDERS=no,SEX=female} => {Class=LIVE}",0.42,1.00,0.00 
"{ALBUMIN=(3.85; Inf],SPIDERS=no,VARICES=no} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.85; Inf],SPIDERS=no,SGOT=[-Inf; Inf],AGE=[-Inf; Inf]} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.85; Inf],SPIDERS=no,ALK_PHOSPHATE=[-Inf; Inf],AGE=[-Inf; Inf]} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.85; Inf],ASCITES=no,SPIDERS=no} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.85; Inf],SPIDERS=no,ALK_PHOSPHATE=[-Inf; Inf]} => {Class=LIVE}",0.41,1.00,0.00 
"{SPLEEN_PALPABLE=no,MALAISE=no,SPIDERS=no} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.85; Inf],SPIDERS=no,AGE=[-Inf; Inf],VARICES=no} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.85; Inf],ASCITES=no,SPIDERS=no,VARICES=no} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.85; Inf],ASCITES=no,SPIDERS=no,ALK_PHOSPHATE=[-Inf; Inf]} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.85; Inf],SPIDERS=no,SGOT=[-Inf; Inf]} => {Class=LIVE}",0.41,1.00,0.00 
"{PROTIME=(44; Inf],BILIRUBIN=[-Inf;1.35],LIVER_BIG=yes,SPIDERS=no} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.85; Inf],PROTIME=(44; Inf],SPIDERS=no,VARICES=no} => {Class=LIVE}",0.40,1.00,0.00 
"{ } => {Class=LIVE}", 0,0,0
