rules,suppport,confidence,lift
"{Ba=(0.335; Inf],Ca=(8.315;10.075],Mg=[-Inf;2.585]} => {Type=headlamps}",0.10,1.00,0.00 
"{Ba=(0.335; Inf],Al=(1.775; Inf],Fe=[-Inf; Inf],Na=(14.065; Inf]} => {Type=headlamps}",0.10,1.00,0.00 
"{Ba=(0.335; Inf],Ca=(8.315;10.075],Fe=[-Inf; Inf],Mg=[-Inf;2.585]} => {Type=headlamps}",0.10,1.00,0.00 
"{Ba=(0.335; Inf],Ca=(8.315;10.075],Al=(1.775; Inf]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ba=(0.335; Inf],Ca=(8.315;10.075],Al=(1.775; Inf],Mg=[-Inf;2.585]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ba=(0.335; Inf],RI=[-Inf;1.517195]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ba=(0.335; Inf],Ca=(8.315;10.075],Fe=[-Inf; Inf],Na=(14.065; Inf]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ba=(0.335; Inf],Fe=[-Inf; Inf],K=[-Inf;0.055]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ca=(8.315;10.075],Al=(1.775; Inf],Mg=[-Inf;2.585],Na=(14.065; Inf]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ba=(0.335; Inf],Al=(1.775; Inf],Mg=[-Inf;2.585],K=[-Inf;0.055]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ba=(0.335; Inf],Si=[-Inf; Inf],Mg=[-Inf;2.585],K=[-Inf;0.055]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ca=(8.315;10.075],Mg=[-Inf;2.585],RI=[-Inf;1.517195]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ba=(0.335; Inf],Si=[-Inf; Inf],Mg=[-Inf;2.585],RI=[-Inf;1.517195]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ba=(0.335; Inf],Al=(1.775; Inf],Si=[-Inf; Inf],K=[-Inf;0.055]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ca=(8.315;10.075],Al=(1.775; Inf],Fe=[-Inf; Inf],Na=(14.065; Inf]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ba=(0.335; Inf],Al=(1.775; Inf],Mg=[-Inf;2.585],RI=[-Inf;1.517195]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ba=(0.335; Inf],Al=(1.775; Inf],Fe=[-Inf; Inf],K=[-Inf;0.055]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ca=(8.315;10.075],Fe=[-Inf; Inf],Mg=[-Inf;2.585],RI=[-Inf;1.517195]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ba=(0.335; Inf],Ca=(8.315;10.075],Mg=[-Inf;2.585],Na=(14.065; Inf]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ba=(0.335; Inf],K=[-Inf;0.055]} => {Type=headlamps}",0.09,1.00,0.00 
"{ } => {Type=build wind non-float}", 0,0,0
