rules,suppport,confidence,lift
"{Ba=(0.335; Inf],Si=[-Inf; Inf],Na=(14.065; Inf]} => {Type=headlamps}",0.12,1.00,0.00 
"{Al=(1.78; Inf],Ba=(0.335; Inf],Na=(14.065; Inf]} => {Type=headlamps}",0.11,1.00,0.00 
"{Al=(1.78; Inf],Fe=[-Inf; Inf],Ba=(0.335; Inf],Ca=(8.275;10.075]} => {Type=headlamps}",0.10,1.00,0.00 
"{Al=(1.78; Inf],Mg=[-Inf;2.695],Ba=(0.335; Inf],Na=(14.065; Inf]} => {Type=headlamps}",0.10,1.00,0.00 
"{Ba=(0.335; Inf],Na=(14.065; Inf],Fe=[-Inf; Inf],Ca=(8.275;10.075]} => {Type=headlamps}",0.10,1.00,0.00 
"{Al=(1.78; Inf],Na=(14.065; Inf],Si=[-Inf; Inf],Ca=(8.275;10.075]} => {Type=headlamps}",0.10,1.00,0.00 
"{RI=[-Inf;1.517335],Mg=[-Inf;2.695],Ca=(8.275;10.075]} => {Type=headlamps}",0.10,1.00,0.00 
"{Ba=(0.335; Inf],Mg=[-Inf;2.695],Na=(14.065; Inf],Ca=(8.275;10.075]} => {Type=headlamps}",0.10,1.00,0.00 
"{Ba=(0.335; Inf],RI=[-Inf;1.517335],Si=[-Inf; Inf],Ca=(8.275;10.075]} => {Type=headlamps}",0.10,1.00,0.00 
"{Al=(1.78; Inf],Na=(14.065; Inf],Ba=(0.335; Inf],Ca=(8.275;10.075]} => {Type=headlamps}",0.10,1.00,0.00 
"{Al=(1.78; Inf],RI=[-Inf;1.517335],Ba=(0.335; Inf],Ca=(8.275;10.075]} => {Type=headlamps}",0.10,1.00,0.00 
"{Al=(1.78; Inf],RI=[-Inf;1.517335],Mg=[-Inf;2.695],Na=(14.065; Inf]} => {Type=headlamps}",0.09,1.00,0.00 
"{Na=(14.065; Inf],RI=[-Inf;1.517335],Mg=[-Inf;2.695],Ca=(8.275;10.075]} => {Type=headlamps}",0.09,1.00,0.00 
"{Na=(14.065; Inf],RI=[-Inf;1.517335],Fe=[-Inf; Inf],Ca=(8.275;10.075]} => {Type=headlamps}",0.09,1.00,0.00 
"{Ba=(0.335; Inf],RI=[-Inf;1.517335],Si=[-Inf; Inf],Na=(14.065; Inf]} => {Type=headlamps}",0.09,1.00,0.00 
"{ } => {Type=build wind non-float}", 0,0,0
