rules,suppport,confidence,lift
"{ASCITES=no,SPIDERS=no,VARICES=no,ALBUMIN=(3.8528; Inf]} => {Class=LIVE}",0.38,1.00,0.00 
"{VARICES=no,SPIDERS=no,ALK_PHOSPHATE=[-Inf; Inf],ALBUMIN=(3.8528; Inf]} => {Class=LIVE}",0.38,1.00,0.00 
"{VARICES=no,SPIDERS=no,ALBUMIN=(3.8528; Inf]} => {Class=LIVE}",0.38,1.00,0.00 
"{SPIDERS=no,SGOT=[-Inf; Inf],ALBUMIN=(3.8528; Inf]} => {Class=LIVE}",0.38,1.00,0.00 
"{ASCITES=no,SPIDERS=no,ALK_PHOSPHATE=[-Inf; Inf],ALBUMIN=(3.8528; Inf]} => {Class=LIVE}",0.38,1.00,0.00 
"{SPIDERS=no,BILIRUBIN=[-Inf;1.35],SGOT=[-Inf; Inf],ALBUMIN=(3.8528; Inf]} => {Class=LIVE}",0.36,1.00,0.00 
"{PROTIME=(44.5; Inf],SPIDERS=no,ALBUMIN=(3.8528; Inf]} => {Class=LIVE}",0.36,1.00,0.00 
"{ASCITES=no,SPIDERS=no,SPLEEN_PALPABLE=no,LIVER_FIRM=no} => {Class=LIVE}",0.36,1.00,0.00 
"{SPLEEN_PALPABLE=no,PROTIME=(44.5; Inf],SPIDERS=no,LIVER_FIRM=no} => {Class=LIVE}",0.36,1.00,0.00 
"{SPLEEN_PALPABLE=no,SPIDERS=no,ALK_PHOSPHATE=[-Inf; Inf],ALBUMIN=(3.8528; Inf]} => {Class=LIVE}",0.35,1.00,0.00 
"{PROTIME=(44.5; Inf],SPIDERS=no,BILIRUBIN=[-Inf;1.35],ALBUMIN=(3.8528; Inf]} => {Class=LIVE}",0.35,1.00,0.00 
"{SPLEEN_PALPABLE=no,SPIDERS=no,ALBUMIN=(3.8528; Inf]} => {Class=LIVE}",0.35,1.00,0.00 
"{SEX=female,SPIDERS=no,ALK_PHOSPHATE=[-Inf; Inf],ALBUMIN=(3.8528; Inf]} => {Class=LIVE}",0.34,1.00,0.00 
"{PROTIME=(44.5; Inf],SPIDERS=no,ANOREXIA=no,LIVER_FIRM=no} => {Class=LIVE}",0.34,1.00,0.00 
"{VARICES=no,SPIDERS=no,ANOREXIA=no,ALBUMIN=(3.8528; Inf]} => {Class=LIVE}",0.34,1.00,0.00 
"{SPIDERS=no,SGOT=[-Inf; Inf],LIVER_BIG=yes,ALBUMIN=(3.8528; Inf]} => {Class=LIVE}",0.34,1.00,0.00 
"{ } => {Class=LIVE}", 0,0,0
