rules,suppport,confidence,lift
"{attribute_36=[-Inf;0.5047],attribute_48=(0.07585; Inf],attribute_37=[-Inf;0.38475],attribute_51=(0.01245; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_48=(0.07585; Inf],attribute_37=[-Inf;0.38475],attribute_51=(0.01245; Inf],attribute_30=[-Inf; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_48=(0.07585; Inf],attribute_37=[-Inf;0.38475],attribute_32=[-Inf; Inf],attribute_51=(0.01245; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_48=(0.07585; Inf],attribute_34=[-Inf; Inf],attribute_37=[-Inf;0.38475],attribute_51=(0.01245; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_48=(0.07585; Inf],attribute_37=[-Inf;0.38475],attribute_51=(0.01245; Inf],attribute_16=[-Inf; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_48=(0.07585; Inf],attribute_58=[-Inf; Inf],attribute_37=[-Inf;0.38475],attribute_51=(0.01245; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_48=(0.07585; Inf],attribute_7=[-Inf; Inf],attribute_37=[-Inf;0.38475],attribute_51=(0.01245; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_10=(0.16315; Inf],attribute_47=(0.0613; Inf],attribute_36=[-Inf;0.5047],attribute_51=(0.01245; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_48=(0.07585; Inf],attribute_37=[-Inf;0.38475],attribute_51=(0.01245; Inf],attribute_53=[-Inf; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_47=(0.0613; Inf],attribute_20=(0.4977; Inf],attribute_11=(0.1707; Inf],attribute_51=(0.01245; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_48=(0.07585; Inf],attribute_26=[-Inf; Inf],attribute_37=[-Inf;0.38475],attribute_51=(0.01245; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_48=(0.07585; Inf],attribute_25=[-Inf; Inf],attribute_37=[-Inf;0.38475],attribute_51=(0.01245; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_48=(0.07585; Inf],attribute_18=[-Inf; Inf],attribute_37=[-Inf;0.38475],attribute_51=(0.01245; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_40=[-Inf; Inf],attribute_48=(0.07585; Inf],attribute_37=[-Inf;0.38475],attribute_51=(0.01245; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_48=(0.07585; Inf],attribute_37=[-Inf;0.38475],attribute_51=(0.01245; Inf],attribute_42=[-Inf; Inf]} => {Class=Mine}",0.23,1.00,0.00 
"{attribute_46=(0.09145; Inf],attribute_11=(0.1707; Inf],attribute_37=[-Inf;0.38475],attribute_51=(0.01245; Inf]} => {Class=Mine}",0.22,1.00,0.00 
"{ } => {Class=Mine}", 0,0,0
