rules,suppport,confidence,lift
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],rerror_rate=[-Inf;0.675],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],protocol_type=b'icmp',dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_rerror_rate=[-Inf;0.005],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],dst_host_serror_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i',num_failed_logins=[-Inf; Inf]} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],srv_rerror_rate=[-Inf;0.02],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],dst_host_srv_diff_host_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i',dst_host_srv_serror_rate=[-Inf;0.005]} => {labels=smurf.}",0.56,1.00,0.00 
"{diff_srv_rate=[-Inf;0.035],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{same_srv_rate=(0.995; Inf],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{serror_rate=[-Inf;0.005],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_rerror_rate=[-Inf;0.005],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{urgent=0,wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{is_guest_login=0,wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],num_access_files=0,service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
