rules,suppport,confidence,lift
"{surface.quality=E,condition=S} => {class=3}",0.30,1.00,0.00 
"{product.type=C,surface.quality=E,condition=S,strength=[-Inf;375]} => {class=3}",0.30,1.00,0.00 
"{packing=[-Inf; Inf],surface.quality=E,condition=S} => {class=3}",0.30,1.00,0.00 
"{packing=[-Inf; Inf],surface.quality=E,condition=S,product.type=C} => {class=3}",0.30,1.00,0.00 
"{packing=[-Inf; Inf],surface.quality=E,condition=S,enamelability=[-Inf;1.80769230769]} => {class=3}",0.30,1.00,0.00 
"{carbon=[-Inf;3.5],surface.quality=E,condition=S,enamelability=[-Inf;1.80769230769]} => {class=3}",0.30,1.00,0.00 
"{surface.quality=E,condition=S,strength=[-Inf;375],enamelability=[-Inf;1.80769230769]} => {class=3}",0.30,1.00,0.00 
"{surface.quality=E,condition=S,bore=[-Inf; Inf]} => {class=3}",0.30,1.00,0.00 
"{carbon=[-Inf;3.5],surface.quality=E,hardness=[-Inf;22.5],enamelability=[-Inf;1.80769230769]} => {class=3}",0.30,1.00,0.00 
"{product.type=C,surface.quality=E,condition=S,hardness=[-Inf;22.5]} => {class=3}",0.30,1.00,0.00 
"{carbon=[-Inf;3.5],surface.quality=E,hardness=[-Inf;22.5],bore=[-Inf; Inf]} => {class=3}",0.30,1.00,0.00 
"{surface.quality=E,condition=S,hardness=[-Inf;22.5]} => {class=3}",0.30,1.00,0.00 
"{formability=(1.5;2.10782442748],surface.quality=E,condition=S,strength=[-Inf;375]} => {class=3}",0.23,1.00,0.00 
"{formability=(1.5;2.10782442748],surface.quality=E,strength=[-Inf;375]} => {class=3}",0.23,1.00,0.00 
"{formability=(1.5;2.10782442748],surface.quality=E,enamelability=[-Inf;1.80769230769]} => {class=3}",0.23,1.00,0.00 
"{formability=(1.5;2.10782442748],carbon=[-Inf;3.5],surface.quality=E,condition=S} => {class=3}",0.23,1.00,0.00 
"{ } => {class=3}", 0,0,0
