rules,suppport,confidence,lift
"{X8=-1,X7=[-Inf;-0.9284215],X2=[-Inf; Inf],X4=-1} => {Y=-1}",0.09,1.00,0.00 
"{X9=1,X2=[-Inf; Inf],X1=1,X8=1,X14=(-0.99491; Inf],X4=0} => {Y=1}",0.10,1.00,0.00 
"{X9=1,X2=[-Inf; Inf],X8=1,X5=[-Inf;0.153846],X14=(-0.99491; Inf]} => {Y=1}",0.09,1.00,0.00 
"{X1=1,X8=1,X7=(-0.9284215; Inf],X14=(-0.99491; Inf],X6=(-0.875; Inf],X4=0} => {Y=1}",0.09,1.00,0.00 
"{X8=-1,X7=[-Inf;-0.9284215],X4=-1} => {Y=-1}",0.09,1.00,0.00 
"{X12=[-Inf; Inf],X9=1,X2=[-Inf; Inf],X1=1,X8=1,X7=(-0.9284215; Inf],X14=(-0.99491; Inf],X4=0} => {Y=1}",0.09,1.00,0.00 
"{X9=1,X1=1,X8=1,X14=(-0.99491; Inf],X6=(-0.875; Inf],X4=0} => {Y=1}",0.10,1.00,0.00 
"{X12=[-Inf; Inf],X2=[-Inf; Inf],X4=-1,X7=[-Inf;-0.9284215],X8=-1} => {Y=-1}",0.09,1.00,0.00 
"{X2=[-Inf; Inf],X11=1,X7=[-Inf;-0.9284215],X3=[-Inf;-0.700893],X8=-1,X6=(-0.875; Inf]} => {Y=-1}",0.08,1.00,0.00 
"{X12=[-Inf; Inf],X9=1,X1=1,X7=(-0.9284215; Inf],X14=(-0.99491; Inf],X6=(-0.875; Inf],X4=0} => {Y=1}",0.08,1.00,0.00 
"{X12=[-Inf; Inf],X11=1,X7=[-Inf;-0.9284215],X3=[-Inf;-0.700893],X8=-1,X6=(-0.875; Inf]} => {Y=-1}",0.08,1.00,0.00 
"{X9=1,X8=1,X5=[-Inf;0.153846],X14=(-0.99491; Inf],X6=(-0.875; Inf]} => {Y=1}",0.09,1.00,0.00 
"{X12=[-Inf; Inf],X9=1,X2=[-Inf; Inf],X8=1,X5=[-Inf;0.153846],X14=(-0.99491; Inf],X6=(-0.875; Inf]} => {Y=1}",0.09,1.00,0.00 
"{ } => {Y=-1}", 0,0,0
