rules,suppport,confidence,lift
"{a18=(-0.805795;0.99361],a33=(0.0002;0.99467],a20=(-0.912755;0.975495],a27=(0.52812;0.999945]} => {class=g}",0.31,1.00,0.00 
"{a33=(0.0002;0.99467],a20=(-0.912755;0.975495],a27=(0.52812;0.999945]} => {class=g}",0.31,1.00,0.00 
"{a33=(0.0002;0.99467],a19=[-Inf; Inf],a20=(-0.912755;0.975495],a27=(0.52812;0.999945]} => {class=g}",0.31,1.00,0.00 
"{a14=(-0.554585;0.97565],a33=(0.0002;0.99467],a27=(0.52812;0.999945]} => {class=g}",0.31,1.00,0.00 
"{a10=(-0.57299;0.9891],a28=(-0.936175;0.86022],a33=(0.0002;0.99467],a27=(0.52812;0.999945]} => {class=g}",0.31,1.00,0.00 
"{a10=(-0.57299;0.9891],a24=(-0.987455;0.89747],a33=(0.0002;0.99467],a27=(0.52812;0.999945]} => {class=g}",0.31,1.00,0.00 
"{a28=(-0.936175;0.86022],a33=(0.0002;0.99467],a20=(-0.912755;0.975495],a27=(0.52812;0.999945]} => {class=g}",0.31,1.00,0.00 
"{a24=(-0.987455;0.89747],a28=(-0.936175;0.86022],a33=(0.0002;0.99467],a27=(0.52812;0.999945]} => {class=g}",0.31,1.00,0.00 
"{a28=(-0.936175;0.86022],a14=(-0.554585;0.97565],a33=(0.0002;0.99467],a27=(0.52812;0.999945]} => {class=g}",0.31,1.00,0.00 
"{a24=(-0.987455;0.89747],a32=(-0.969765;0.90311],a33=(0.0002;0.99467],a27=(0.52812;0.999945]} => {class=g}",0.31,1.00,0.00 
"{a02=0,a28=(-0.936175;0.86022],a33=(0.0002;0.99467],a27=(0.52812;0.999945]} => {class=g}",0.31,1.00,0.00 
"{a24=(-0.987455;0.89747],a02=0,a33=(0.0002;0.99467],a27=(0.52812;0.999945]} => {class=g}",0.31,1.00,0.00 
"{a27=(0.52812;0.999945],a33=(0.0002;0.99467],a20=(-0.912755;0.975495],a01=1} => {class=g}",0.31,1.00,0.00 
"{a02=0,a33=(0.0002;0.99467],a27=(0.52812;0.999945]} => {class=g}",0.31,1.00,0.00 
"{a10=(-0.57299;0.9891],a02=0,a33=(0.0002;0.99467],a27=(0.52812;0.999945]} => {class=g}",0.31,1.00,0.00 
"{a27=(0.52812;0.999945],a14=(-0.554585;0.97565],a33=(0.0002;0.99467],a01=1} => {class=g}",0.31,1.00,0.00 
"{a02=0,a19=[-Inf; Inf],a33=(0.0002;0.99467],a27=(0.52812;0.999945]} => {class=g}",0.31,1.00,0.00 
"{ } => {class=g}", 0,0,0
