rules,suppport,confidence,lift
"{word_freq_george=(0.205; Inf],word_freq_order=[-Inf;0.045],word_freq_parts=[-Inf; Inf]} => {class=0}",0.14,1.00,0.00 
"{word_freq_george=(0.205; Inf],word_freq_order=[-Inf;0.045],word_freq_3d=[-Inf;0.56]} => {class=0}",0.14,1.00,0.00 
"{word_freq_george=(0.205; Inf],word_freq_addresses=[-Inf;0.025],word_freq_order=[-Inf;0.045]} => {class=0}",0.14,1.00,0.00 
"{word_freq_george=(0.205; Inf],word_freq_order=[-Inf;0.045],word_freq_money=[-Inf;0.01]} => {class=0}",0.14,1.00,0.00 
"{word_freq_receive=[-Inf;0.045],word_freq_george=(0.205; Inf],word_freq_order=[-Inf;0.045]} => {class=0}",0.14,1.00,0.00 
"{word_freq_business=[-Inf;0.065],word_freq_order=[-Inf;0.045],word_freq_george=(0.205; Inf]} => {class=0}",0.14,1.00,0.00 
"{word_freq_george=(0.205; Inf],word_freq_order=[-Inf;0.045],word_freq_edu=[-Inf;0.05]} => {class=0}",0.14,1.00,0.00 
"{word_freq_email=[-Inf;0.015],word_freq_order=[-Inf;0.045],word_freq_george=(0.205; Inf]} => {class=0}",0.13,1.00,0.00 
"{word_freq_george=(0.205; Inf],X.char_freq_..21.=[-Inf;0.0045],word_freq_credit=[-Inf;0.075]} => {class=0}",0.12,1.00,0.00 
"{word_freq_receive=[-Inf;0.045],word_freq_george=(0.205; Inf],X.char_freq_..21.=[-Inf;0.0045]} => {class=0}",0.12,1.00,0.00 
"{word_freq_george=(0.205; Inf],X.char_freq_..21.=[-Inf;0.0045],word_freq_report=[-Inf;0.035]} => {class=0}",0.12,1.00,0.00 
"{word_freq_free=[-Inf;0.04],word_freq_george=(0.205; Inf],X.char_freq_..21.=[-Inf;0.0045]} => {class=0}",0.12,1.00,0.00 
"{word_freq_george=(0.205; Inf],X.char_freq_..21.=[-Inf;0.0045],word_freq_people=[-Inf;0.115]} => {class=0}",0.12,1.00,0.00 
"{word_freq_george=(0.205; Inf],X.char_freq_..21.=[-Inf;0.0045],X.char_freq_..24.=[-Inf;0.0125]} => {class=0}",0.12,1.00,0.00 
"{ } => {class=0}", 0,0,0
