rules,suppport,confidence,lift
"{word_freq_table=[-Inf; Inf],word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf]} => {class=0}",0.14,1.00,0.00 
"{word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf],word_freq_credit=[-Inf;0.075]} => {class=0}",0.14,1.00,0.00 
"{word_freq_money=[-Inf;0.035],word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf]} => {class=0}",0.14,1.00,0.00 
"{word_freq_receive=[-Inf;0.045],word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf]} => {class=0}",0.14,1.00,0.00 
"{word_freq_business=[-Inf;0.065],word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf]} => {class=0}",0.13,1.00,0.00 
"{word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf],word_freq_people=[-Inf;0.105]} => {class=0}",0.13,1.00,0.00 
"{X.char_freq_..23.=[-Inf;0.0075],word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf]} => {class=0}",0.13,1.00,0.00 
"{word_freq_order=[-Inf;0.045],word_freq_data=[-Inf;0.085],word_freq_george=(0.44; Inf]} => {class=0}",0.12,1.00,0.00 
"{word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf],X.char_freq_..3B.=[-Inf;0.0725]} => {class=0}",0.12,1.00,0.00 
"{word_freq_3d=[-Inf;0.155],word_freq_george=(0.44; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.12,1.00,0.00 
"{word_freq_receive=[-Inf;0.045],word_freq_george=(0.44; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.12,1.00,0.00 
"{word_freq_addresses=[-Inf;0.025],word_freq_george=(0.44; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.11,1.00,0.00 
"{word_freq_report=[-Inf;0.045],word_freq_george=(0.44; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.11,1.00,0.00 
"{X.char_freq_..24.=[-Inf;0.0125],word_freq_george=(0.44; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.11,1.00,0.00 
"{word_freq_our=[-Inf;0.045],word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf]} => {class=0}",0.11,1.00,0.00 
"{ } => {class=0}", 0,0,0
