rules,suppport,confidence,lift
"{serror_rate=[-Inf;0.005],srv_count=(330.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],protocol_type=b'icmp',service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],duration=[-Inf;0.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],srv_count=(330.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{serror_rate=[-Inf;0.005],srv_count=(330.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],dst_host_serror_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{hot=[-Inf;0.5],srv_count=(330.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_serror_rate=[-Inf;0.005],srv_count=(330.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{num_shells=0,srv_count=(330.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{logged_in=0,srv_count=(330.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],num_failed_logins=0} => {labels=smurf.}",0.57,1.00,0.00 
"{num_outbound_cmds=0,srv_count=(330.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
