rules,suppport,confidence,lift
"{srv_count=(158; Inf],srv_serror_rate=[-Inf;0.75]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],protocol_type=b'icmp'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],srv_diff_host_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],dst_host_count=(254; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],diff_srv_rate=[-Inf;0.035],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],dst_host_diff_srv_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_count=(254; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],num_access_files=0} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],logged_in=0} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],land=0} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],root_shell=0} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],num_shells=0} => {labels=smurf.}",0.57,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
