rules,suppport,confidence,lift
"{ALBUMIN=(3.85433070866; Inf],SPIDERS=no} => {Class=LIVE}",0.41,1.00,0.00 
"{ASCITES=no,ALBUMIN=(3.85433070866; Inf],SPIDERS=no} => {Class=LIVE}",0.41,1.00,0.00 
"{ASCITES=no,ALBUMIN=(3.85433070866; Inf],SPIDERS=no,ALK_PHOSPHATE=[-Inf; Inf]} => {Class=LIVE}",0.41,1.00,0.00 
"{VARICES=no,ALBUMIN=(3.85433070866; Inf],SPIDERS=no} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.85433070866; Inf],SPIDERS=no,ALK_PHOSPHATE=[-Inf; Inf]} => {Class=LIVE}",0.41,1.00,0.00 
"{ASCITES=no,ALBUMIN=(3.85433070866; Inf],SPIDERS=no,AGE=[-Inf; Inf]} => {Class=LIVE}",0.41,1.00,0.00 
"{ALBUMIN=(3.85433070866; Inf],SPIDERS=no,PROTIME=(44.5; Inf]} => {Class=LIVE}",0.39,1.00,0.00 
"{SPLEEN_PALPABLE=no,ALBUMIN=(3.85433070866; Inf],SPIDERS=no} => {Class=LIVE}",0.39,1.00,0.00 
"{VARICES=no,ALBUMIN=(3.85433070866; Inf],SPIDERS=no,PROTIME=(44.5; Inf]} => {Class=LIVE}",0.39,1.00,0.00 
"{ALBUMIN=(3.85433070866; Inf],SPIDERS=no,SGOT=[-Inf; Inf],PROTIME=(44.5; Inf]} => {Class=LIVE}",0.39,1.00,0.00 
"{SPLEEN_PALPABLE=no,ALBUMIN=(3.85433070866; Inf],SPIDERS=no,ALK_PHOSPHATE=[-Inf; Inf]} => {Class=LIVE}",0.39,1.00,0.00 
"{ASCITES=no,ALBUMIN=(3.85433070866; Inf],SPIDERS=no,PROTIME=(44.5; Inf]} => {Class=LIVE}",0.39,1.00,0.00 
"{SPLEEN_PALPABLE=no,ALBUMIN=(3.85433070866; Inf],SPIDERS=no,AGE=[-Inf; Inf]} => {Class=LIVE}",0.39,1.00,0.00 
"{SPLEEN_PALPABLE=no,ALBUMIN=(3.85433070866; Inf],SPIDERS=no,VARICES=no} => {Class=LIVE}",0.39,1.00,0.00 
"{ALBUMIN=(3.85433070866; Inf],SPIDERS=no,BILIRUBIN=[-Inf;1.35]} => {Class=LIVE}",0.39,1.00,0.00 
"{VARICES=no,ALBUMIN=(3.85433070866; Inf],SPIDERS=no,BILIRUBIN=[-Inf;1.35]} => {Class=LIVE}",0.39,1.00,0.00 
"{ALBUMIN=(3.85433070866; Inf],SPIDERS=no,SEX=female,AGE=[-Inf; Inf]} => {Class=LIVE}",0.37,1.00,0.00 
"{SPLEEN_PALPABLE=no,PROTIME=(44.5; Inf],SPIDERS=no,LIVER_FIRM=no} => {Class=LIVE}",0.37,1.00,0.00 
"{SPLEEN_PALPABLE=no,ALBUMIN=(3.85433070866; Inf],SPIDERS=no,BILIRUBIN=[-Inf;1.35]} => {Class=LIVE}",0.37,1.00,0.00 
"{VARICES=no,SPIDERS=no,HISTOLOGY=no,LIVER_BIG=yes} => {Class=LIVE}",0.36,1.00,0.00 
"{SPIDERS=no,HISTOLOGY=no,SGOT=[-Inf; Inf],LIVER_BIG=yes} => {Class=LIVE}",0.36,1.00,0.00 
"{ } => {Class=LIVE}", 0,0,0
