rules,suppport,confidence,lift
"{service=b'ecr_i',same_srv_rate=(0.625; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],dst_host_count=(254; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',dst_host_srv_serror_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_diff_srv_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_count=(254; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],dst_host_same_src_port_rate=(0.995; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_srv_diff_host_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{protocol_type=b'icmp',service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{num_compromised=0,service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{num_access_files=0,service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{num_outbound_cmds=0,service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{wrong_fragment=0,service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',land=0} => {labels=smurf.}",0.57,1.00,0.00 
"{num_file_creations=0,service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{num_shells=0,service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{logged_in=0,service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{num_root=0,service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
