rules,suppport,confidence,lift
"{A1=b,A9=t,A10=t,A15=(395; Inf]} => {class=+}",0.10,1.00,0.00 
"{A4=u,A9=t,A1=b,A15=(395; Inf]} => {class=+}",0.10,1.00,0.00 
"{A5=p,A2=[-Inf; Inf],A9=f,A8=[-Inf;1.02]} => {class=-}",0.09,1.00,0.00 
"{A4=y,A5=p,A9=f,A8=[-Inf;1.02]} => {class=-}",0.09,1.00,0.00 
"{A15=[-Inf;395],A5=p,A9=f,A8=[-Inf;1.02]} => {class=-}",0.09,1.00,0.00 
"{A8=[-Inf;1.02],A5=p,A9=f,A10=f} => {class=-}",0.08,1.00,0.00 
"{A14=(99.5; Inf],A5=p,A9=f,A8=[-Inf;1.02]} => {class=-}",0.08,1.00,0.00 
"{A12=f,A9=f,A8=[-Inf;1.02],A4=y} => {class=-}",0.07,1.00,0.00 
"{A3=[-Inf;4.2075],A12=f,A9=f,A4=y} => {class=-}",0.07,1.00,0.00 
"{A8=[-Inf;1.02],A4=y,A9=f,A1=b} => {class=-}",0.07,1.00,0.00 
"{A14=(99.5; Inf],A11=(2.5; Inf],A9=t,A15=(395; Inf]} => {class=+}",0.07,1.00,0.00 
"{A13=g,A2=[-Inf; Inf],A9=f,A7=ff} => {class=-}",0.06,1.00,0.00 
"{A13=g,A7=ff,A6=ff,A9=f} => {class=-}",0.06,1.00,0.00 
"{A13=g,A6=ff,A9=f} => {class=-}",0.06,1.00,0.00 
"{ } => {class=-}", 0,0,0
