rules,suppport,confidence,lift
"{srv_count=(355.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(355.5; Inf],hot=[-Inf;0.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(355.5; Inf],dst_host_srv_diff_host_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_rerror_rate=[-Inf;0.005],srv_count=(355.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(355.5; Inf],dst_host_same_src_port_rate=(0.995; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(355.5; Inf],rerror_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(355.5; Inf],dst_host_srv_count=(254.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(355.5; Inf],duration=[-Inf;1]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(355.5; Inf],dst_host_diff_srv_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{serror_rate=[-Inf;0.005],srv_count=(355.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(355.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_same_src_port_rate=(0.995; Inf],count=(367.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(355.5; Inf],dst_host_same_srv_rate=(0.995; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(355.5; Inf],protocol_type=b'icmp'} => {labels=smurf.}",0.57,1.00,0.00 
"{diff_srv_rate=[-Inf;0.035],srv_count=(355.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{is_guest_login=0,srv_count=(355.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(355.5; Inf],num_root=0} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(355.5; Inf],num_file_creations=0} => {labels=smurf.}",0.57,1.00,0.00 
"{is_host_login=0,srv_count=(355.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(355.5; Inf],num_compromised=0} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(355.5; Inf],num_access_files=0} => {labels=smurf.}",0.57,1.00,0.00 
"{urgent=0,srv_count=(355.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(355.5; Inf],root_shell=0} => {labels=smurf.}",0.57,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
