rules,suppport,confidence,lift
"{dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],dst_host_count=(253; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_count=(253; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],duration=[-Inf;0.5],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],dst_host_serror_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],service=b'ecr_i',flag=b'SF'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],dst_host_srv_diff_host_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{protocol_type=b'icmp',dst_host_srv_count=(254.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{serror_rate=[-Inf;0.005],srv_count=(158; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],dst_host_same_srv_rate=(0.995; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],protocol_type=b'icmp'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],service=b'ecr_i',dst_host_srv_serror_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],dst_host_same_src_port_rate=(0.995; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],urgent=0,service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],num_access_files=0,service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],num_shells=0,service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],num_file_creations=0,service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(158; Inf],is_host_login=0,service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
