rules,suppport,confidence,lift
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a26=(-0.98148;0.825685],a20=(-0.912755;0.965545]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a17=[-Inf; Inf]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a18=(-0.8145;0.99361],a20=(-0.912755;0.965545]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a28=(-0.936175;0.892705],a18=(-0.8145;0.99361]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a26=(-0.98148;0.825685]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a32=(-0.969765;0.86464]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a28=(-0.936175;0.892705]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a28=(-0.936175;0.892705],a32=(-0.969765;0.86464]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a17=[-Inf; Inf],a26=(-0.98148;0.825685]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a18=(-0.8145;0.99361]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a28=(-0.936175;0.892705],a17=[-Inf; Inf]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a30=(-0.91428;0.921765],a20=(-0.912755;0.965545]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a32=(-0.969765;0.86464],a05=(0.04144;0.995175]} => {class=g}",0.28,1.00,0.00 
"{a03=(0.741295;0.998505],a05=(0.04144;0.995175]} => {class=g}",0.28,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a18=(-0.8145;0.99361],a01=1} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a02=0,a30=(-0.91428;0.921765]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a02=0,a18=(-0.8145;0.99361]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a02=0,a17=[-Inf; Inf]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a02=0} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a26=(-0.98148;0.825685],a01=1} => {class=g}",0.29,1.00,0.00 
"{a03=(0.741295;0.998505],a07=(0.029375;0.999995],a02=0,a20=(-0.912755;0.965545]} => {class=g}",0.29,1.00,0.00 
"{ } => {class=g}", 0,0,0
