rules,suppport,confidence,lift
"{wrong_fragment=[-Inf;0.5],srv_serror_rate=[-Inf;0.01],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],same_srv_rate=(0.995; Inf],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i',dst_host_srv_serror_rate=[-Inf;0.005]} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],diff_srv_rate=[-Inf;0.035],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],dst_host_srv_diff_host_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],duration=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_rerror_rate=[-Inf;0.005],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{protocol_type=b'icmp',dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_bytes=[-Inf;2.5],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{serror_rate=[-Inf;0.005],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{same_srv_rate=(0.995; Inf],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_same_srv_rate=(0.995; Inf],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],num_shells=0,dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{su_attempted=0,wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
