rules,suppport,confidence,lift
"{surface.quality=E,enamelability=[-Inf;1.83333333334],condition=S,bore=[-Inf; Inf]} => {class=3}",0.31,1.00,0.00 
"{product.type=C,surface.quality=E,condition=S,bore=[-Inf; Inf]} => {class=3}",0.31,1.00,0.00 
"{product.type=C,surface.quality=E,condition=S} => {class=3}",0.31,1.00,0.00 
"{surface.quality=E,enamelability=[-Inf;1.83333333334],condition=S,strength=[-Inf;375]} => {class=3}",0.31,1.00,0.00 
"{carbon=[-Inf;3.5],surface.quality=E,condition=S,strength=[-Inf;375]} => {class=3}",0.31,1.00,0.00 
"{surface.quality=E,condition=S,bore=[-Inf; Inf]} => {class=3}",0.31,1.00,0.00 
"{surface.quality=E,condition=S,strength=[-Inf;375],bore=[-Inf; Inf]} => {class=3}",0.31,1.00,0.00 
"{packing=[-Inf; Inf],surface.quality=E,condition=S} => {class=3}",0.31,1.00,0.00 
"{packing=[-Inf; Inf],surface.quality=E,condition=S,hardness=[-Inf;22.5]} => {class=3}",0.31,1.00,0.00 
"{surface.quality=E,condition=S,hardness=[-Inf;22.5]} => {class=3}",0.31,1.00,0.00 
"{carbon=[-Inf;3.5],surface.quality=E,hardness=[-Inf;22.5]} => {class=3}",0.31,1.00,0.00 
"{packing=[-Inf; Inf],carbon=[-Inf;3.5],surface.quality=E,hardness=[-Inf;22.5]} => {class=3}",0.31,1.00,0.00 
"{surface.quality=E,condition=S,hardness=[-Inf;22.5],strength=[-Inf;375]} => {class=3}",0.31,1.00,0.00 
"{surface.quality=E,carbon=[-Inf;3.5],enamelability=[-Inf;1.83333333334],hardness=[-Inf;22.5]} => {class=3}",0.31,1.00,0.00 
"{surface.quality=E,formability=(1.5;2.113243762],bore=[-Inf; Inf]} => {class=3}",0.24,1.00,0.00 
"{surface.quality=E,enamelability=[-Inf;1.83333333334],formability=(1.5;2.113243762]} => {class=3}",0.24,1.00,0.00 
"{surface.quality=E,formability=(1.5;2.113243762],hardness=[-Inf;22.5]} => {class=3}",0.24,1.00,0.00 
"{surface.quality=E,formability=(1.5;2.113243762],condition=S,bore=[-Inf; Inf]} => {class=3}",0.24,1.00,0.00 
"{ } => {class=3}", 0,0,0
