rules,suppport,confidence,lift
"{RADIUS.RATIO=[-Inf;170.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],CIRCULARITY=(40.5;49.5]} => {Class=van}",0.09,1.00,0.00 
"{RADIUS.RATIO=[-Inf;170.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],PR.AXIS.ASPECT.RATIO=(52.5;68.5],CIRCULARITY=(40.5;49.5]} => {Class=van}",0.09,1.00,0.00 
"{RADIUS.RATIO=[-Inf;170.5],HOLLOWS.RATIO=(191.5; Inf],MAX.LENGTH.ASPECT.RATIO=(8.5;16],CIRCULARITY=(40.5;49.5]} => {Class=van}",0.08,1.00,0.00 
"{HOLLOWS.RATIO=(191.5; Inf],MAX.LENGTH.ASPECT.RATIO=(8.5;16],SCALED.VARIANCE_MAJOR=(163.5;180.5],RADIUS.RATIO=[-Inf;170.5]} => {Class=van}",0.08,1.00,0.00 
"{RADIUS.RATIO=[-Inf;170.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],COMPACTNESS=(87.5;98.5],CIRCULARITY=(40.5;49.5]} => {Class=van}",0.08,1.00,0.00 
"{RADIUS.RATIO=[-Inf;170.5],SCALED.VARIANCE_MAJOR=(163.5;180.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],CIRCULARITY=(40.5;49.5]} => {Class=van}",0.08,1.00,0.00 
"{PR.AXIS.RECTANGULARITY=(18.5;19.5],HOLLOWS.RATIO=[-Inf;191.5],DISTANCE.CIRCULARITY=(64.5;76.5],SCALED.RADIUS.OF.GYRATION=(170.5;192.5]} => {Class=bus}",0.07,1.00,0.00 
"{HOLLOWS.RATIO=[-Inf;191.5],DISTANCE.CIRCULARITY=(64.5;76.5],SCATTER.RATIO=(140.5;154.5],SCALED.RADIUS.OF.GYRATION=(170.5;192.5]} => {Class=bus}",0.07,1.00,0.00 
"{RADIUS.RATIO=[-Inf;170.5],ELONGATEDNESS=(41.5;44.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],CIRCULARITY=(40.5;49.5]} => {Class=van}",0.07,1.00,0.00 
"{PR.AXIS.RECTANGULARITY=(18.5;19.5],KURTOSIS.ABOUT_MINOR=(177.5;181.5],KURTOSIS.ABOUT_MAJOR=[-Inf;19.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{KURTOSIS.ABOUT_MINOR=(177.5;181.5],SKEWNESS.ABOUT_MAJOR=(74.5; Inf],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{KURTOSIS.ABOUT_MINOR=(177.5;181.5],SKEWNESS.ABOUT_MAJOR=(74.5; Inf],SCALED.VARIANCE_MINOR=(298.5;347.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{KURTOSIS.ABOUT_MINOR=(177.5;181.5],SCALED.VARIANCE_MINOR=(298.5;347.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{SKEWNESS.ABOUT_MINOR=[-Inf;11.5],KURTOSIS.ABOUT_MINOR=(177.5;181.5],SKEWNESS.ABOUT_MAJOR=(74.5; Inf],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{PR.AXIS.RECTANGULARITY=(18.5;19.5],KURTOSIS.ABOUT_MINOR=(177.5;181.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{HOLLOWS.RATIO=[-Inf;191.5],KURTOSIS.ABOUT_MINOR=(177.5;181.5],SCALED.VARIANCE_MINOR=(298.5;347.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{SKEWNESS.ABOUT_MINOR=[-Inf;11.5],KURTOSIS.ABOUT_MINOR=(177.5;181.5],SCALED.VARIANCE_MINOR=(298.5;347.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{SCATTER.RATIO=(140.5;154.5],KURTOSIS.ABOUT_MINOR=(177.5;181.5],SCALED.VARIANCE_MINOR=(298.5;347.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{SKEWNESS.ABOUT_MINOR=[-Inf;11.5],PR.AXIS.RECTANGULARITY=(18.5;19.5],KURTOSIS.ABOUT_MINOR=(177.5;181.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{KURTOSIS.ABOUT_MINOR=(177.5;181.5],KURTOSIS.ABOUT_MAJOR=[-Inf;19.5],SCATTER.RATIO=(140.5;154.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{KURTOSIS.ABOUT_MINOR=(177.5;181.5],SKEWNESS.ABOUT_MAJOR=(74.5; Inf],SCATTER.RATIO=(140.5;154.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{RADIUS.RATIO=[-Inf;170.5],KURTOSIS.ABOUT_MINOR=(177.5;181.5],SCATTER.RATIO=(140.5;154.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{RADIUS.RATIO=[-Inf;170.5],PR.AXIS.RECTANGULARITY=(18.5;19.5],KURTOSIS.ABOUT_MINOR=(177.5;181.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{ } => {Class=bus}", 0,0,0
