rules,suppport,confidence,lift
"{A8=[-Inf;1.1875],A13=g,A5=p,A9=f} => {class=-}",0.09,1.00,0.00 
"{A9=t,A11=(2.5; Inf],A1=b,A15=(395; Inf]} => {class=+}",0.08,1.00,0.00 
"{A12=f,A15=[-Inf;395],A5=p,A8=[-Inf;1.1875]} => {class=-}",0.08,1.00,0.00 
"{A15=[-Inf;395],A13=g,A9=f,A10=t} => {class=-}",0.08,1.00,0.00 
"{A2=[-Inf;36.625],A9=t,A1=b,A15=(395; Inf]} => {class=+}",0.08,1.00,0.00 
"{A9=t,A8=(1.1875; Inf],A2=(36.625; Inf],A14=[-Inf;99.5]} => {class=+}",0.07,1.00,0.00 
"{A12=t,A8=(1.1875; Inf],A9=t,A15=(395; Inf]} => {class=+}",0.07,1.00,0.00 
"{A12=f,A5=p,A9=f,A1=b} => {class=-}",0.07,1.00,0.00 
"{A15=[-Inf;395],A13=g,A9=f,A11=(0.5;2.5]} => {class=-}",0.06,1.00,0.00 
"{A8=(1.1875; Inf],A11=(2.5; Inf],A1=b,A15=(395; Inf]} => {class=+}",0.06,1.00,0.00 
"{A3=(4.2075; Inf],A12=f,A9=f,A5=g} => {class=-}",0.06,1.00,0.00 
"{A15=[-Inf;395],A7=ff,A9=f} => {class=-}",0.06,1.00,0.00 
"{A3=[-Inf;4.2075],A8=(1.1875; Inf],A9=t,A15=(395; Inf]} => {class=+}",0.06,1.00,0.00 
"{A13=g,A7=ff,A9=f,A15=[-Inf;395]} => {class=-}",0.06,1.00,0.00 
"{A11=(2.5; Inf],A14=[-Inf;99.5],A2=(36.625; Inf]} => {class=+}",0.06,1.00,0.00 
"{A13=g,A11=(2.5; Inf],A14=[-Inf;99.5],A2=(36.625; Inf]} => {class=+}",0.06,1.00,0.00 
"{A14=[-Inf;99.5],A11=(2.5; Inf],A10=t,A2=(36.625; Inf]} => {class=+}",0.06,1.00,0.00 
"{A7=h,A9=t,A15=(395; Inf]} => {class=+}",0.05,1.00,0.00 
"{ } => {class=-}", 0,0,0
