rules,suppport,confidence,lift
"{ELONGATEDNESS=(41.5;46.5],RADIUS.RATIO=[-Inf;167.5],MAX.LENGTH.ASPECT.RATIO=(8.5;17.5]} => {Class=van}",0.09,1.00,0.00 
"{RADIUS.RATIO=[-Inf;167.5],MAX.LENGTH.ASPECT.RATIO=(8.5;17.5],HOLLOWS.RATIO=(189.5; Inf],SCALED.VARIANCE_MAJOR=(162.5;180.5]} => {Class=van}",0.09,1.00,0.00 
"{RADIUS.RATIO=[-Inf;167.5],PR.AXIS.ASPECT.RATIO=(52.5;67.5],MAX.LENGTH.ASPECT.RATIO=(8.5;17.5],CIRCULARITY=(40.5;49.5]} => {Class=van}",0.09,1.00,0.00 
"{MAX.LENGTH.ASPECT.RATIO=[-Inf;7.5],PR.AXIS.ASPECT.RATIO=(67.5; Inf]} => {Class=bus}",0.08,1.00,0.00 
"{RADIUS.RATIO=[-Inf;167.5],MAX.LENGTH.ASPECT.RATIO=(8.5;17.5],SCALED.VARIANCE_MAJOR=(162.5;180.5],CIRCULARITY=(40.5;49.5]} => {Class=van}",0.08,1.00,0.00 
"{MAX.LENGTH.ASPECT.RATIO=(8.5;17.5],DISTANCE.CIRCULARITY=(76.5;92.5],SCALED.VARIANCE_MAJOR=(162.5;180.5],CIRCULARITY=(40.5;49.5]} => {Class=van}",0.08,1.00,0.00 
"{ELONGATEDNESS=(41.5;46.5],RADIUS.RATIO=[-Inf;167.5],MAX.LENGTH.ASPECT.RATIO=(8.5;17.5],COMPACTNESS=(87.5;98.5]} => {Class=van}",0.08,1.00,0.00 
"{ELONGATEDNESS=(41.5;46.5],RADIUS.RATIO=[-Inf;167.5],MAX.LENGTH.ASPECT.RATIO=(8.5;17.5],DISTANCE.CIRCULARITY=(76.5;92.5]} => {Class=van}",0.08,1.00,0.00 
"{RADIUS.RATIO=[-Inf;167.5],MAX.LENGTH.ASPECT.RATIO=(8.5;17.5],COMPACTNESS=(87.5;98.5],CIRCULARITY=(40.5;49.5]} => {Class=van}",0.08,1.00,0.00 
"{MAX.LENGTH.ASPECT.RATIO=[-Inf;7.5],RADIUS.RATIO=(167.5; Inf],PR.AXIS.ASPECT.RATIO=(67.5; Inf]} => {Class=bus}",0.07,1.00,0.00 
"{SCALED.VARIANCE_MINOR=(298.5;344.5],SKEWNESS.ABOUT_MINOR=[-Inf;10.5],KURTOSIS.ABOUT_MINOR=[-Inf;181.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{SKEWNESS.ABOUT_MINOR=[-Inf;10.5],SCATTER.RATIO=(140.5;154.5],KURTOSIS.ABOUT_MINOR=[-Inf;181.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{SKEWNESS.ABOUT_MINOR=[-Inf;10.5],SKEWNESS.ABOUT_MAJOR=(74.5; Inf],KURTOSIS.ABOUT_MINOR=[-Inf;181.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{RADIUS.RATIO=[-Inf;167.5],MAX.LENGTH.ASPECT.RATIO=(8.5;17.5],DISTANCE.CIRCULARITY=(76.5;92.5],CIRCULARITY=(40.5;49.5]} => {Class=van}",0.07,1.00,0.00 
"{ELONGATEDNESS=(41.5;46.5],RADIUS.RATIO=[-Inf;167.5],MAX.LENGTH.ASPECT.RATIO=(8.5;17.5],SKEWNESS.ABOUT_MINOR=[-Inf;10.5]} => {Class=van}",0.07,1.00,0.00 
"{ELONGATEDNESS=(41.5;46.5],MAX.LENGTH.ASPECT.RATIO=(8.5;17.5],SKEWNESS.ABOUT_MINOR=[-Inf;10.5],CIRCULARITY=(40.5;49.5]} => {Class=van}",0.07,1.00,0.00 
"{SKEWNESS.ABOUT_MINOR=[-Inf;10.5],MAX.LENGTH.ASPECT.RATIO=[-Inf;7.5],KURTOSIS.ABOUT_MAJOR=[-Inf;19.5],PR.AXIS.ASPECT.RATIO=(67.5; Inf]} => {Class=bus}",0.07,1.00,0.00 
"{SKEWNESS.ABOUT_MINOR=[-Inf;10.5],HOLLOWS.RATIO=[-Inf;189.5],SCALED.RADIUS.OF.GYRATION=(170.5;192.5],KURTOSIS.ABOUT_MINOR=[-Inf;181.5]} => {Class=bus}",0.07,1.00,0.00 
"{SKEWNESS.ABOUT_MINOR=[-Inf;10.5],SCATTER.RATIO=(140.5;154.5],SCALED.RADIUS.OF.GYRATION=(170.5;192.5],KURTOSIS.ABOUT_MINOR=[-Inf;181.5]} => {Class=bus}",0.07,1.00,0.00 
"{ } => {Class=bus}", 0,0,0
