rules,suppport,confidence,lift
"{a33=(0.07861;0.994855],a25=(0.212905;0.999495],a27=(0.52812;0.999945]} => {class=g}",0.29,1.00,0.00 
"{a03=(0.19028; Inf],a33=(0.07861;0.994855],a31=(0.132415;0.99556],a27=(0.52812;0.999945]} => {class=g}",0.29,1.00,0.00 
"{a33=(0.07861;0.994855],a31=(0.132415;0.99556],a20=(-0.912755;0.975495],a27=(0.52812;0.999945]} => {class=g}",0.29,1.00,0.00 
"{a26=(-0.96142;0.80245],a33=(0.07861;0.994855],a25=(0.212905;0.999495],a27=(0.52812;0.999945]} => {class=g}",0.29,1.00,0.00 
"{a21=(0.07206;0.99888],a19=[-Inf; Inf],a25=(0.212905;0.999495],a27=(0.52812;0.999945]} => {class=g}",0.28,1.00,0.00 
"{a24=(-0.987455;0.89747],a21=(0.07206;0.99888],a25=(0.212905;0.999495],a27=(0.52812;0.999945]} => {class=g}",0.28,1.00,0.00 
"{a21=(0.07206;0.99888],a18=(-0.805795;0.99361],a25=(0.212905;0.999495],a27=(0.52812;0.999945]} => {class=g}",0.28,1.00,0.00 
"{a33=(0.07861;0.994855],a31=(0.132415;0.99556],a22=(-0.96798;0.923655],a27=(0.52812;0.999945]} => {class=g}",0.28,1.00,0.00 
"{a14=(-0.554585;0.652535],a21=(0.07206;0.99888],a25=(0.212905;0.999495],a27=(0.52812;0.999945]} => {class=g}",0.28,1.00,0.00 
"{a25=(0.212905;0.999495],a21=(0.07206;0.99888],a22=(-0.96798;0.923655],a27=(0.52812;0.999945]} => {class=g}",0.28,1.00,0.00 
"{a32=(-0.969765;0.87076],a21=(0.07206;0.99888],a25=(0.212905;0.999495],a27=(0.52812;0.999945]} => {class=g}",0.28,1.00,0.00 
"{a27=(0.52812;0.999945],a33=(0.07861;0.994855],a25=(0.212905;0.999495],a01=1} => {class=g}",0.29,1.00,0.00 
"{a21=(0.07206;0.99888],a02=0,a25=(0.212905;0.999495],a27=(0.52812;0.999945]} => {class=g}",0.28,1.00,0.00 
"{ } => {class=g}", 0,0,0
